wall_clock,entity_id,seq,t_publish_ms,t_orion_ms,t_crate_ms,backlog_ms
1788200324.454,SynthZone:0015,25,0.8,58894.4,58897.4,3.0
1788200324.46,SynthZone:0019,25,0.8,58367.7,58369.9,2.2
1788200324.466,SynthZone:0018,25,0.7,58187.2,58189.7,2.5
1788200324.611,SynthZone:0098,20,0.7,85233.6,,
1788200325.052,SynthZone:0053,20,0.4,85169.0,,
1788200325.275,SynthZone:0060,20,0.9,85226.6,,
1788200325.281,SynthZone:0020,25,1.0,56686.9,56689.4,2.6
1788200325.649,SynthZone:0067,20,3.3,85988.2,,
1788200325.659,SynthZone:0024,25,0.5,56082.7,56087.5,4.8
1788200326.094,SynthZone:0055,20,0.7,85994.8,,
1788200326.107,SynthZone:0011,25,1.1,55103.3,55109.3,5.9
1788200326.121,SynthZone:0038,25,1.1,55108.5,55114.3,5.8
1788200327.876,SynthZone:0080,20,0.9,85014.0,,
1788200327.886,SynthZone:0030,25,2.3,56689.2,56692.7,3.5
1788200354.595,SynthZone:0068,25,1.2,58706.0,,
1788200357.893,SynthZone:0063,25,0.8,56587.4,,
1788200357.902,SynthZone:0009,25,0.8,86560.4,86564.0,3.6
1788200357.91,SynthZone:0005,25,0.8,85875.8,85879.1,3.3
1788200358.374,SynthZone:0059,25,0.6,56340.3,,
1788200358.38,SynthZone:0029,25,1.0,86085.3,86087.4,2.1
1788200358.522,SynthZone:0099,25,2.0,56537.4,,
1788200358.533,SynthZone:0039,25,0.8,86042.0,86045.9,3.9
1788200358.546,SynthZone:0001,25,1.5,85980.3,85986.4,6.1
1788200359.216,SynthZone:0065,25,0.8,56121.5,,
1788200360.271,SynthZone:0096,25,0.5,55423.7,,
1788200360.282,SynthZone:0017,25,1.0,86815.3,86819.8,4.4
1788200361.235,SynthZone:0095,25,0.8,54989.9,,
1788200361.242,SynthZone:0033,25,0.8,86854.2,86856.7,2.5
1788200361.339,SynthZone:0084,25,1.4,56601.5,,
1788200361.37,SynthZone:0087,25,0.7,83265.2,,
1788200361.381,SynthZone:0032,25,0.4,86549.4,86554.4,5.0
1788200361.393,SynthZone:0048,25,0.6,86541.7,86547.7,5.9
1788200362.182,SynthZone:0070,25,1.0,85751.7,,
1788200362.451,SynthZone:0085,25,1.1,86010.2,,
1788200362.612,SynthZone:0092,25,1.0,85959.0,,
1788200362.664,SynthZone:0057,25,0.8,86590.8,,
1788200363.625,SynthZone:0090,25,1.0,86727.6,,
1788200363.638,SynthZone:0050,25,1.8,87862.9,87869.0,6.1
1788200363.649,SynthZone:0046,25,1.5,87708.5,87713.0,4.6
1788200364.469,SynthZone:0072,25,1.0,86847.6,,
1788200364.617,SynthZone:0052,25,0.8,86828.0,,
1788200365.26,SynthZone:0061,25,0.8,86167.2,,
1788200365.27,SynthZone:0004,25,1.3,88952.2,88957.0,4.7
1788200365.527,SynthZone:0094,25,0.9,86686.6,,
1788200365.539,SynthZone:0040,25,1.6,89093.2,89098.6,5.4
1788200365.55,SynthZone:0044,25,1.3,89033.4,89037.4,4.0
1788200365.606,SynthZone:0088,25,0.6,86920.9,,
1788200365.615,SynthZone:0045,25,3.4,88864.9,88869.1,4.2
1788200365.623,SynthZone:0006,25,0.7,88781.5,88784.7,3.2
1788200365.632,SynthZone:0010,25,1.0,88464.3,88468.1,3.8
1788200365.641,SynthZone:0012,25,0.4,88383.4,88388.0,4.6
1788200365.66,SynthZone:0083,25,1.2,87007.4,,
1788200365.714,SynthZone:0086,25,1.0,86970.3,,
1788200365.722,SynthZone:0037,25,0.8,88210.5,88213.2,2.8
1788200365.729,SynthZone:0031,25,0.9,87873.9,87876.5,2.6
1788200365.736,SynthZone:0028,25,0.4,87753.1,87756.0,2.9
1788200365.742,SynthZone:0047,25,0.5,87749.7,87752.4,2.7
1788200365.976,SynthZone:0054,25,3.5,87717.3,,
1788200365.992,SynthZone:0042,25,1.0,87694.5,87702.1,7.7
1788200366.012,SynthZone:0002,25,0.7,87634.6,87643.5,8.9
1788200366.248,SynthZone:0066,25,1.1,88246.1,,
1788200366.254,SynthZone:0034,25,0.7,87660.6,87662.8,2.2
1788200366.259,SynthZone:0007,25,3.1,87614.0,87616.3,2.3
1788200366.264,SynthZone:0026,25,0.7,87580.1,87582.6,2.4
1788200366.294,SynthZone:0091,25,1.3,88380.4,,
1788200366.299,SynthZone:0025,25,2.2,87530.4,87532.4,2.0
1788200366.304,SynthZone:0041,25,0.5,86866.4,86868.2,1.9
1788200366.421,SynthZone:0077,25,1.0,88870.2,,
1788200366.432,SynthZone:0027,25,0.4,86855.0,86859.9,4.8
1788200366.59,SynthZone:0093,25,0.6,88982.1,,
1788200367.297,SynthZone:0097,25,0.4,88371.9,,
1788200367.309,SynthZone:0036,25,6.5,87384.2,87388.7,4.5
1788200367.324,SynthZone:0016,25,2.7,86977.5,86985.6,8.1
1788200367.334,SynthZone:0023,25,1.2,86804.1,86808.6,4.5
1788200367.423,SynthZone:0069,25,2.5,88259.4,,
1788200367.432,SynthZone:0008,25,0.9,86598.4,86601.7,3.3
1788200368.242,SynthZone:0089,25,1.2,87547.0,,
1788200368.248,SynthZone:0022,25,0.9,86976.3,86978.5,2.2
1788200368.524,SynthZone:0071,25,1.0,87560.0,,
1788200368.76,SynthZone:0078,25,3.5,87518.6,,
1788200369.525,SynthZone:0073,25,2.8,86811.7,,
1788200369.531,SynthZone:0013,25,0.8,87841.7,87843.9,2.2
1788200369.537,SynthZone:0003,25,1.8,87817.5,87820.0,2.5
1788200369.876,SynthZone:0064,25,2.1,86592.8,,
1788200369.919,SynthZone:0075,25,8.9,86688.0,,
1788200369.926,SynthZone:0035,25,0.5,87342.4,87344.8,2.4
1788200370.673,SynthZone:0058,25,2.5,86744.7,,
1788200370.686,SynthZone:0043,25,1.0,86933.4,86939.8,6.3
1788200371.109,SynthZone:0056,25,2.5,86352.0,,
1788200371.549,SynthZone:0082,25,0.5,87001.5,,
1788200371.559,SynthZone:0021,25,0.8,86831.0,86835.2,4.2
1788200371.585,SynthZone:0081,25,0.5,86736.2,,
1788200371.676,SynthZone:0076,25,0.6,87188.9,,
1788200371.687,SynthZone:0014,25,1.5,86499.7,86504.5,4.8
1788200372.459,SynthZone:0074,25,1.3,87172.9,,
1788200372.496,SynthZone:0051,25,1.1,87474.2,,
1788200373.491,SynthZone:0100,25,1.0,86468.0,,
1788200374.391,SynthZone:0053,25,1.2,86339.4,,
1788200374.404,SynthZone:0049,25,1.0,85394.1,85400.0,5.9
1788200374.416,SynthZone:0020,30,1.1,57971.4,57975.6,4.2
1788200374.466,SynthZone:0079,25,1.4,86739.6,,
1788200374.48,SynthZone:0018,30,3.5,57879.5,57885.5,6.0
1788200374.92,SynthZone:0062,25,0.4,86740.4,,
1788200374.931,SynthZone:0015,30,3.6,58143.3,58147.8,4.5
1788200375.158,SynthZone:0067,25,1.0,86491.4,,
1788200375.169,SynthZone:0019,30,0.6,57643.9,57649.8,5.9
1788200376.286,SynthZone:0055,25,1.1,85499.4,,
1788200376.643,SynthZone:0080,25,1.3,85860.0,,
1788200376.651,SynthZone:0011,30,1.2,56964.7,56968.5,3.9
1788200376.66,SynthZone:0024,30,1.3,56815.2,56819.1,3.9
1788200376.669,SynthZone:0039,30,0.8,56810.2,56813.7,3.5
1788200376.801,SynthZone:0098,25,0.8,85751.6,,
1788200376.806,SynthZone:0009,30,0.8,56627.6,56629.8,2.3
1788200376.81,SynthZone:0001,30,0.7,56456.1,56458.0,1.9
1788200377.991,SynthZone:0060,25,1.0,85596.0,,
1788200406.574,SynthZone:0068,30,2.2,57930.0,,
1788200406.736,SynthZone:0063,30,2.6,57799.6,,
1788200407.436,SynthZone:0059,30,0.7,57561.1,,
1788200407.442,SynthZone:0038,30,0.6,85690.0,85692.3,2.3
1788200407.448,SynthZone:0030,30,0.9,85131.8,85134.3,2.5
1788200409.19,SynthZone:0087,30,5.3,55999.0,,
1788200409.205,SynthZone:0005,30,0.7,86634.4,86639.7,5.4
1788200409.217,SynthZone:0045,30,1.0,86517.6,86524.1,6.5
1788200409.232,SynthZone:0017,30,2.3,86425.9,86430.9,5.0
1788200409.608,SynthZone:0065,30,0.7,56758.9,,
1788200409.624,SynthZone:0029,30,0.8,86667.2,86673.9,6.6
1788200410.057,SynthZone:0083,30,0.7,56674.1,,
1788200410.068,SynthZone:0040,30,1.7,86472.0,86477.1,5.1
1788200410.078,SynthZone:0033,30,1.1,86312.4,86316.3,3.9
1788200410.94,SynthZone:0099,30,3.0,55970.8,,
1788200411.457,SynthZone:0096,30,1.4,56623.3,,
1788200411.474,SynthZone:0032,30,0.7,86888.7,86896.4,7.6
1788200411.592,SynthZone:0057,30,1.0,85062.4,,
1788200411.772,SynthZone:0085,30,0.7,85026.6,,
1788200412.455,SynthZone:0092,30,1.1,85026.7,,
1788200412.935,SynthZone:0072,30,1.1,86314.3,,
1788200413.595,SynthZone:0054,30,0.8,86092.3,,
1788200413.605,SynthZone:0046,30,0.9,87785.1,87789.6,4.5
1788200413.617,SynthZone:0048,30,0.7,87633.4,87639.7,6.3
1788200413.835,SynthZone:0088,30,2.2,86309.9,,
1788200414.436,SynthZone:0095,30,1.0,86554.6,,
1788200414.452,SynthZone:0044,30,2.0,88336.4,88341.5,5.1
1788200414.465,SynthZone:0027,30,0.6,88328.9,88334.3,5.4
1788200414.479,SynthZone:0007,30,0.7,88253.1,88258.7,5.6
1788200414.489,SynthZone:0034,30,1.1,88116.6,88122.0,5.3
1788200414.769,SynthZone:0084,30,0.9,86738.7,,
1788200415.087,SynthZone:0070,30,0.5,86587.9,,
1788200415.098,SynthZone:0012,30,0.9,88405.9,88410.5,4.7
1788200415.324,SynthZone:0090,30,1.2,86488.6,,
1788200415.333,SynthZone:0037,30,1.2,88419.0,88422.8,3.8
1788200415.343,SynthZone:0050,30,1.7,88383.7,88388.1,4.4
1788200415.509,SynthZone:0077,30,3.3,87022.9,,
1788200415.518,SynthZone:0002,30,0.3,87927.2,87930.9,3.7
1788200415.528,SynthZone:0036,30,0.5,87770.2,87774.9,4.8
1788200415.573,SynthZone:0061,30,0.6,87460.0,,
1788200415.584,SynthZone:0047,30,0.4,87571.5,87576.4,4.9
1788200415.594,SynthZone:0023,30,0.6,87212.6,87216.7,4.1
1788200416.157,SynthZone:0052,30,1.9,87728.5,,
1788200416.171,SynthZone:0094,30,0.9,87555.8,,
1788200416.174,SynthZone:0010,30,1.4,87716.1,87726.1,10.0
1788200416.194,SynthZone:0026,30,1.3,87728.7,87738.4,9.7
1788200416.208,SynthZone:0004,30,1.1,87278.2,87284.5,6.3
1788200416.496,SynthZone:0086,30,0.8,88016.9,,
1788200416.678,SynthZone:0091,30,4.2,88150.1,,
1788200416.688,SynthZone:0025,30,1.3,87100.7,87104.1,3.4
1788200416.697,SynthZone:0006,30,0.5,87069.1,87072.4,3.3
1788200416.707,SynthZone:0028,30,0.6,86907.7,86911.4,3.7
1788200416.718,SynthZone:0042,30,0.4,86735.2,86740.8,5.6
1788200416.815,SynthZone:0078,30,1.2,88294.1,,
1788200417.143,SynthZone:0066,30,1.1,88271.9,,
1788200417.154,SynthZone:0008,30,1.0,86005.4,86010.0,4.7
1788200417.847,SynthZone:0097,30,1.3,87701.7,,
1788200417.857,SynthZone:0003,30,1.5,86139.8,86144.7,4.9
1788200417.867,SynthZone:0022,30,1.2,86028.4,86033.0,4.6
1788200417.875,SynthZone:0041,30,1.8,85926.3,85929.7,3.4
1788200418.526,SynthZone:0081,30,1.6,87162.0,,
1788200418.541,SynthZone:0013,30,1.8,86375.3,86382.0,6.7
1788200418.551,SynthZone:0035,30,1.4,86216.8,86220.8,4.0
1788200418.83,SynthZone:0089,30,0.8,87423.4,,
1788200419.143,SynthZone:0069,30,0.6,87090.5,,
1788200419.158,SynthZone:0021,30,1.3,86686.1,86694.9,8.9
1788200419.65,SynthZone:0093,30,0.4,86941.5,,
1788200420.755,SynthZone:0073,30,2.2,86017.2,,
1788200420.886,SynthZone:0058,30,2.6,86006.8,,
1788200421.459,SynthZone:0074,30,0.9,85742.4,,
1788200422.07,SynthZone:0076,30,0.4,85870.7,,
1788200422.076,SynthZone:0031,30,0.7,88242.1,88244.6,2.5
1788200422.08,SynthZone:0016,30,1.7,87851.0,87853.0,2.1
1788200422.399,SynthZone:0075,30,0.8,86444.7,,
1788200422.416,SynthZone:0064,30,0.6,86182.5,,
1788200422.845,SynthZone:0051,30,1.4,86370.2,,
1788200422.925,SynthZone:0082,30,1.5,86772.5,,
1788200422.936,SynthZone:0043,30,1.4,87983.3,87987.8,4.5
1788200423.368,SynthZone:0062,30,0.5,87469.0,,
1788200423.388,SynthZone:0071,30,1.6,87533.3,,
1788200423.785,SynthZone:0055,30,0.5,87712.0,,
1788200423.8,SynthZone:0049,30,1.0,85439.3,85446.3,7.0
1788200423.814,SynthZone:0014,30,0.4,84384.2,84390.7,6.5
1788200424.588,SynthZone:0056,30,0.5,87506.3,,
1788200424.624,SynthZone:0053,30,0.5,87810.0,,
1788200424.63,SynthZone:0015,35,1.5,60685.0,60687.1,2.1
1788200424.636,SynthZone:0020,35,1.5,58732.2,58734.3,2.1
1788200424.837,SynthZone:0079,30,1.7,87590.7,,
1788200424.857,SynthZone:0067,30,2.7,88012.9,,
1788200425.864,SynthZone:0100,30,1.6,87110.6,,
1788200425.875,SynthZone:0019,35,2.2,58453.7,58458.4,4.7
1788200425.891,SynthZone:0001,35,1.1,58071.9,58081.5,9.5
1788200425.904,SynthZone:0018,35,0.7,58067.2,58072.5,5.3
1788200426.232,SynthZone:0080,30,0.5,87237.0,,
1788200427.681,SynthZone:0098,30,0.9,85736.9,,
1788200427.696,SynthZone:0011,35,0.5,58856.9,58862.9,6.0
1788200430.21,SynthZone:0060,30,0.7,83636.7,,
1788200430.225,SynthZone:0039,35,0.7,60856.7,60864.1,7.5
1788200430.238,SynthZone:0024,35,1.1,59510.9,59516.0,5.1
1788200430.25,SynthZone:0029,35,0.6,59267.0,59272.0,5.1
1788200430.263,SynthZone:0038,35,0.8,58289.4,58293.2,3.8
1788200430.271,SynthZone:0033,35,0.7,58209.8,58213.7,3.9
1788200430.278,SynthZone:0017,35,1.0,58179.7,58182.3,2.6
1788200453.226,SynthZone:0068,35,1.1,61403.4,,
1788200453.246,SynthZone:0005,35,0.8,80692.7,80697.7,5.1
1788200453.261,SynthZone:0045,35,0.6,80552.8,80560.4,7.6
1788200453.27,SynthZone:0050,35,0.5,80242.1,80245.8,3.6
1788200453.277,SynthZone:0009,35,1.0,80178.8,80182.2,3.4
1788200456.532,SynthZone:0059,35,1.2,58196.7,,
1788200457.255,SynthZone:0065,35,0.4,57634.3,,
1788200457.503,SynthZone:0063,35,1.9,57449.9,,
1788200458.149,SynthZone:0099,35,0.8,57841.2,,
1788200458.162,SynthZone:0032,35,1.3,84444.7,84449.0,4.2
1788200458.23,SynthZone:0083,35,3.1,58102.6,,
1788200459.225,SynthZone:0087,35,0.9,58501.3,,
1788200462.269,SynthZone:0057,35,1.3,58044.1,,
1788200463.209,SynthZone:0096,35,0.8,80121.7,,
1788200463.22,SynthZone:0007,35,6.9,88826.7,88831.6,4.9
1788200463.231,SynthZone:0027,35,0.8,88755.6,88759.8,4.2
1788200463.345,SynthZone:0072,35,0.9,83268.1,,
1788200463.524,SynthZone:0070,35,0.9,83795.8,,
1788200463.537,SynthZone:0046,35,2.0,87615.4,87620.4,5.0
1788200463.662,SynthZone:0085,35,0.7,83855.6,,
1788200463.679,SynthZone:0034,35,2.0,87569.8,87577.0,7.1
1788200463.693,SynthZone:0040,35,2.1,87529.6,87534.8,5.2
1788200463.705,SynthZone:0006,35,2.2,87541.6,87546.3,4.7
1788200463.715,SynthZone:0023,35,2.3,87204.3,87208.1,3.8
1788200463.722,SynthZone:0048,35,0.4,87132.3,87134.9,2.6
1788200463.831,SynthZone:0054,35,3.8,84415.7,,
1788200463.846,SynthZone:0026,35,0.6,87245.9,87249.7,3.8
1788200463.855,SynthZone:0012,35,1.5,87138.7,87143.3,4.6
1788200463.863,SynthZone:0030,35,0.6,87100.7,87104.0,3.2
1788200463.87,SynthZone:0028,35,1.0,87083.9,87087.0,3.1
1788200463.873,SynthZone:0052,35,2.1,84419.8,,
1788200463.883,SynthZone:0002,35,3.0,86723.2,86728.0,4.7
1788200463.892,SynthZone:0010,35,1.0,86086.6,86089.6,2.9
1788200463.901,SynthZone:0042,35,1.3,86064.0,86067.7,3.7
1788200463.909,SynthZone:0044,35,1.6,86019.6,86023.2,3.6
1788200464.142,SynthZone:0095,35,1.3,85151.1,,
1788200464.15,SynthZone:0091,35,1.0,88154.0,,
1788200464.159,SynthZone:0047,35,1.1,86016.0,86021.7,5.7
1788200465.149,SynthZone:0061,35,1.1,88152.1,,
1788200465.359,SynthZone:0092,35,0.9,88026.6,,
1788200466.065,SynthZone:0088,35,1.1,87484.1,,
1788200466.077,SynthZone:0041,35,1.6,87631.0,87635.9,4.9
1788200466.654,SynthZone:0084,35,0.5,87132.1,,
1788200466.666,SynthZone:0036,35,0.7,88017.5,88022.8,5.2
1788200466.677,SynthZone:0008,35,3.3,88027.4,88032.2,4.8
1788200466.9,SynthZone:0090,35,0.9,87010.4,,
1788200467.989,SynthZone:0069,35,3.7,85938.8,,
1788200468.249,SynthZone:0094,35,0.5,85928.3,,
1788200468.261,SynthZone:0004,35,0.8,88674.7,88680.0,5.3
1788200468.274,SynthZone:0013,35,0.4,88554.8,88560.9,6.1
1788200468.278,SynthZone:0089,35,0.5,87102.3,,
1788200468.289,SynthZone:0037,35,2.8,88436.5,88443.8,7.2
1788200468.292,SynthZone:0021,35,0.7,88160.9,88167.3,6.5
1788200468.3,SynthZone:0078,35,0.5,86910.8,,
1788200468.303,SynthZone:0025,35,0.7,88156.8,88162.3,5.5
1788200468.317,SynthZone:0077,35,0.4,85931.4,,
1788200468.585,SynthZone:0066,35,0.8,87579.4,,
1788200468.597,SynthZone:0035,35,1.1,86849.7,86854.7,4.9
1788200469.088,SynthZone:0073,35,1.2,87658.0,,
1788200469.095,SynthZone:0086,35,0.9,87844.7,,
1788200469.267,SynthZone:0093,35,0.8,88754.0,,
1788200470.28,SynthZone:0081,35,0.7,88047.1,,
1788200470.395,SynthZone:0097,35,1.3,87944.8,,
1788200470.406,SynthZone:0003,35,0.9,86502.8,86506.8,3.9
1788200470.862,SynthZone:0064,35,0.4,87488.4,,
1788200471.28,SynthZone:0075,35,0.9,87124.2,,
1788200472.036,SynthZone:0058,35,0.8,86572.9,,
1788200472.235,SynthZone:0062,35,1.7,86928.1,,
1788200472.252,SynthZone:0049,35,1.1,87561.8,87570.1,8.3
1788200472.342,SynthZone:0051,35,2.5,86995.5,,
1788200472.348,SynthZone:0074,35,0.6,86847.7,,
1788200473.442,SynthZone:0100,35,1.3,86885.8,,
1788200473.454,SynthZone:0031,35,2.9,88167.9,88172.8,5.0
1788200473.464,SynthZone:0043,35,1.9,88153.3,88157.6,4.4
1788200473.475,SynthZone:0016,35,0.8,88149.1,88153.4,4.3
1788200474.074,SynthZone:0071,35,1.2,86387.2,,
1788200474.393,SynthZone:0076,35,0.7,86503.7,,
1788200474.505,SynthZone:0067,35,2.9,86836.0,,
1788200474.517,SynthZone:0022,35,0.5,87139.8,87145.4,5.6
1788200474.565,SynthZone:0098,35,0.9,87544.6,,
1788200474.576,SynthZone:0014,35,0.7,84852.0,84857.0,5.0
1788200475.026,SynthZone:0053,35,1.9,87328.5,,
1788200475.031,SynthZone:0020,40,1.2,61036.9,61039.2,2.2
1788200475.036,SynthZone:0015,40,0.9,61012.6,61014.7,2.1
1788200475.087,SynthZone:0056,35,0.5,87337.0,,
1788200475.332,SynthZone:0080,35,3.2,87098.1,,
1788200476.408,SynthZone:0079,35,1.0,87119.9,,
1788200476.59,SynthZone:0055,35,4.7,87564.9,,
1788200476.598,SynthZone:0001,40,1.7,58123.2,58126.5,3.4
1788200476.606,SynthZone:0024,40,0.9,57660.4,57664.9,4.4
1788200476.613,SynthZone:0011,40,1.0,57642.6,57646.3,3.8
1788200476.812,SynthZone:0082,35,0.6,87615.6,,
1788200479.133,SynthZone:0060,35,0.5,85412.7,,
1788200500.301,SynthZone:0068,40,0.9,64328.0,,
1788200500.311,SynthZone:0019,40,1.6,80008.0,80012.1,4.1
1788200500.323,SynthZone:0050,40,1.1,79635.1,79640.5,5.4
1788200505.482,SynthZone:0063,40,0.6,59636.5,,
1788200505.496,SynthZone:0032,40,2.9,83662.0,83669.0,7.0
1788200505.506,SynthZone:0018,40,0.8,83561.1,83564.6,3.6
1788200506.019,SynthZone:0087,40,0.8,59160.5,,
1788200506.034,SynthZone:0065,40,0.8,59310.5,,
1788200506.046,SynthZone:0017,40,0.7,83389.9,83394.9,5.0
1788200506.055,SynthZone:0045,40,0.8,83140.0,83143.7,3.7
1788200506.062,SynthZone:0039,40,1.4,82981.9,82984.9,3.0
1788200506.068,SynthZone:0033,40,0.9,82952.1,82954.4,2.4
1788200506.933,SynthZone:0059,40,1.2,59546.0,,
1788200506.946,SynthZone:0029,40,0.7,83705.0,83711.6,6.6
1788200509.9,SynthZone:0083,40,3.1,56729.3,,
1788200509.911,SynthZone:0005,40,1.0,86261.2,86266.0,4.8
1788200509.922,SynthZone:0006,40,0.8,86257.0,86261.5,4.5
1788200510.184,SynthZone:0057,40,0.8,56680.4,,
1788200510.249,SynthZone:0099,40,0.7,58911.8,,
1788200510.256,SynthZone:0038,40,0.6,85447.1,85450.1,3.0
1788200510.875,SynthZone:0070,40,0.9,79533.2,,
1788200510.89,SynthZone:0007,40,0.4,85410.7,85417.0,6.3
1788200510.901,SynthZone:0036,40,0.4,85397.5,85402.5,5.0
1788200510.908,SynthZone:0040,40,0.8,85077.9,85080.2,2.3
1788200510.916,SynthZone:0048,40,0.8,85037.4,85039.8,2.4
1788200510.922,SynthZone:0034,40,3.2,84894.4,84896.9,2.5
1788200510.927,SynthZone:0002,40,2.2,84879.9,84881.9,2.0
1788200512.302,SynthZone:0091,40,0.5,83311.5,,
1788200512.624,SynthZone:0052,40,1.1,83476.7,,
1788200513.291,SynthZone:0095,40,0.6,82847.3,,
1788200513.306,SynthZone:0046,40,1.1,86792.5,86797.6,5.1
1788200513.504,SynthZone:0061,40,4.6,83483.4,,
1788200513.515,SynthZone:0028,40,0.6,86769.9,86774.8,4.9
1788200513.992,SynthZone:0096,40,1.0,85990.1,,
1788200514.0,SynthZone:0008,40,0.9,87089.6,87092.9,3.3
1788200514.006,SynthZone:0027,40,2.6,86958.1,86960.5,2.4
1788200514.011,SynthZone:0009,40,0.7,86919.8,86921.7,1.9
1788200514.264,SynthZone:0072,40,3.1,86027.6,,
1788200515.166,SynthZone:0054,40,9.4,85181.9,,
1788200515.175,SynthZone:0030,40,1.2,87797.8,87801.8,4.0
1788200516.152,SynthZone:0086,40,1.0,84848.9,,
1788200516.282,SynthZone:0085,40,4.0,86064.5,,
1788200516.383,SynthZone:0092,40,0.6,86276.9,,
1788200516.394,SynthZone:0026,40,0.5,88411.2,88416.3,5.1
1788200516.405,SynthZone:0012,40,0.5,88315.1,88320.5,5.4
1788200516.566,SynthZone:0069,40,0.8,86804.6,,
1788200516.578,SynthZone:0042,40,3.0,88344.3,88349.8,5.6
1788200516.88,SynthZone:0081,40,0.4,86733.2,,
1788200516.891,SynthZone:0013,40,0.9,88587.7,88593.0,5.3
1788200517.141,SynthZone:0084,40,1.0,86892.1,,
1788200517.191,SynthZone:0062,40,0.5,87125.6,,
1788200517.517,SynthZone:0088,40,0.5,88656.6,,
1788200517.528,SynthZone:0035,40,2.2,88324.3,88329.5,5.2
1788200517.545,SynthZone:0004,40,0.8,87714.8,87722.2,7.4
1788200517.574,SynthZone:0066,40,2.3,87712.9,,
1788200517.584,SynthZone:0037,40,2.0,87720.1,87723.5,3.5
1788200517.592,SynthZone:0041,40,1.6,87727.7,87730.7,3.0
1788200517.601,SynthZone:0021,40,0.4,87581.2,87585.7,4.5
1788200518.059,SynthZone:0089,40,0.7,88311.0,,
1788200518.175,SynthZone:0093,40,0.8,88305.6,,
1788200518.368,SynthZone:0078,40,1.3,88295.6,,
1788200518.384,SynthZone:0023,40,0.5,87918.2,87925.0,6.8
1788200518.397,SynthZone:0025,40,0.8,87837.7,87845.6,7.9
1788200518.578,SynthZone:0064,40,0.4,88338.2,,
1788200518.588,SynthZone:0010,40,0.8,87592.5,87596.8,4.4
1788200518.601,SynthZone:0044,40,0.8,87340.7,87346.2,5.5
1788200518.603,SynthZone:0077,40,0.4,88551.7,,
1788200518.761,SynthZone:0073,40,0.4,88523.6,,
1788200518.771,SynthZone:0047,40,0.4,87035.2,87039.2,4.0
1788200519.855,SynthZone:0051,40,0.8,87708.2,,
1788200520.107,SynthZone:0090,40,0.4,87999.8,,
1788200520.109,SynthZone:0094,40,0.6,87559.7,,
1788200520.119,SynthZone:0003,40,0.5,87908.2,87912.0,3.8
1788200520.28,SynthZone:0058,40,0.8,87940.4,,
1788200520.831,SynthZone:0097,40,0.4,87643.7,,
1788200521.359,SynthZone:0074,40,0.7,87358.8,,
1788200521.676,SynthZone:0100,40,0.6,86988.9,,
1788200521.689,SynthZone:0016,40,0.9,86277.1,86283.6,6.5
1788200522.021,SynthZone:0075,40,0.4,86844.4,,
1788200522.142,SynthZone:0076,40,0.7,87724.5,,
1788200522.147,SynthZone:0043,40,3.1,86491.0,86493.1,2.1
1788200523.35,SynthZone:0079,40,0.9,86817.1,,
1788200523.361,SynthZone:0049,40,0.9,87652.9,87657.4,4.5
1788200523.373,SynthZone:0055,40,0.7,86780.6,,
1788200523.384,SynthZone:0031,40,2.2,85462.5,85466.8,4.3
1788200523.396,SynthZone:0022,40,0.7,84470.0,84474.7,4.7
1788200524.325,SynthZone:0071,40,0.8,86036.0,,
1788200524.335,SynthZone:0014,40,1.4,82679.1,82682.6,3.5
1788200524.672,SynthZone:0056,40,1.0,86218.3,,
1788200524.684,SynthZone:0015,45,2.3,61782.3,61786.6,4.3
1788200524.897,SynthZone:0080,40,0.7,86563.0,,
1788200525.44,SynthZone:0067,40,3.8,86282.3,,
1788200525.554,SynthZone:0053,40,1.9,86517.7,,
1788200525.567,SynthZone:0020,45,4.7,59493.1,59497.2,4.1
1788200525.577,SynthZone:0024,45,3.3,57199.3,57202.9,3.6
1788200525.691,SynthZone:0060,40,1.1,86477.0,,
1788200525.702,SynthZone:0017,45,1.1,56312.4,56317.4,5.0
1788200525.713,SynthZone:0001,45,0.7,55983.4,55987.4,4.1
1788200526.181,SynthZone:0082,40,0.7,87208.3,,
1788200526.192,SynthZone:0019,45,1.9,56161.9,56166.2,4.3
1788200526.202,SynthZone:0011,45,1.0,56067.7,56071.9,4.2
1788200526.215,SynthZone:0045,45,1.2,55978.2,55984.5,6.3
1788200529.061,SynthZone:0098,40,1.3,84346.6,,
1788200548.113,SynthZone:0068,45,0.8,66305.8,,
1788200548.117,SynthZone:0005,45,0.9,77234.7,77236.6,1.9
1788200548.122,SynthZone:0008,45,0.4,76951.3,76953.7,2.4
1788200553.075,SynthZone:0063,45,0.4,61679.0,,
1788200555.589,SynthZone:0065,45,0.7,59340.1,,
1788200555.599,SynthZone:0050,45,0.8,83613.4,83617.6,4.3
1788200555.61,SynthZone:0032,45,3.8,83570.3,83574.5,4.2
1788200555.623,SynthZone:0018,45,1.1,83292.6,83299.7,7.1
1788200555.728,SynthZone:0059,45,1.4,59759.9,,
1788200555.742,SynthZone:0039,45,0.8,82871.3,82877.5,6.1
1788200558.719,SynthZone:0087,45,0.9,56951.3,,
1788200558.732,SynthZone:0028,45,5.0,85597.5,85602.4,4.9
1788200559.926,SynthZone:0091,45,0.9,55866.1,,
1788200560.655,SynthZone:0083,45,1.8,55641.0,,
1788200560.667,SynthZone:0038,45,3.8,87213.8,87219.3,5.6
