wall_clock,entity_id,seq,t_publish_ms,t_orion_ms,t_crate_ms,backlog_ms
1788201223.379,SynthZone:0043,45,1.6,117.2,121.2,3.9
1788201223.446,SynthZone:0010,45,0.9,113.6,118.0,4.4
1788201224.118,SynthZone:0032,45,0.5,107.4,109.6,2.2
1788201224.167,SynthZone:0005,45,0.4,106.5,108.5,2.0
1788201224.578,SynthZone:0044,45,1.0,113.8,117.9,4.1
1788201224.765,SynthZone:0023,45,1.1,114.6,118.4,3.9
1788201224.925,SynthZone:0048,45,1.0,115.3,121.7,6.4
1788201225.034,SynthZone:0008,45,0.8,114.6,119.1,4.5
1788201225.049,SynthZone:0009,45,1.3,117.9,123.3,5.4
1788201225.055,SynthZone:0037,45,1.5,122.0,128.5,6.4
1788201225.275,SynthZone:0015,45,0.8,113.9,118.4,4.5
1788201225.614,SynthZone:0028,45,1.8,119.0,123.8,4.8
1788201225.714,SynthZone:0019,45,1.5,115.1,119.3,4.2
1788201225.744,SynthZone:0038,45,1.0,114.1,118.1,4.0
1788201225.982,SynthZone:0006,45,1.2,113.5,117.3,3.8
1788201226.291,SynthZone:0027,45,0.8,114.5,118.7,4.2
1788201226.382,SynthZone:0013,45,1.5,114.5,118.7,4.2
1788201226.41,SynthZone:0024,45,2.0,117.2,120.7,3.6
1788201226.854,SynthZone:0035,45,1.3,114.3,118.9,4.5
1788201227.11,SynthZone:0050,45,1.3,117.1,122.5,5.4
1788201227.176,SynthZone:0036,45,1.0,112.4,114.9,2.5
1788201227.221,SynthZone:0049,45,0.9,111.8,114.3,2.5
1788201227.374,SynthZone:0041,45,0.5,111.4,116.4,5.0
1788201227.562,SynthZone:0020,45,0.5,107.3,109.6,2.2
1788201227.585,SynthZone:0033,45,0.5,106.9,109.2,2.2
1788201227.796,SynthZone:0031,45,0.4,109.0,112.4,3.4
1788201227.992,SynthZone:0014,45,1.0,113.6,117.0,3.5
1788201228.147,SynthZone:0030,45,1.2,112.8,115.2,2.4
1788201228.162,SynthZone:0026,45,1.0,115.9,119.7,3.8
1788201228.676,SynthZone:0018,45,0.9,114.2,118.6,4.4
1788201229.334,SynthZone:0029,45,1.5,115.8,119.7,3.9
1788201229.364,SynthZone:0022,45,1.5,115.8,119.5,3.7
1788201229.393,SynthZone:0034,45,0.8,113.3,117.3,4.0
1788201229.555,SynthZone:0003,45,1.5,114.9,118.7,3.8
1788201229.637,SynthZone:0040,45,1.0,114.2,119.2,5.1
1788201229.687,SynthZone:0017,45,1.0,115.1,118.7,3.6
1788201229.769,SynthZone:0039,45,1.1,115.7,119.7,4.0
1788201230.505,SynthZone:0025,45,0.9,116.0,122.3,6.3
1788201230.88,SynthZone:0045,45,0.4,110.1,115.9,5.8
1788201231.008,SynthZone:0046,45,1.2,116.4,120.7,4.3
1788201231.329,SynthZone:0001,45,0.9,113.9,117.9,4.0
1788201231.38,SynthZone:0042,45,0.6,110.6,118.1,7.5
1788201231.411,SynthZone:0047,45,1.7,115.5,120.0,4.4
1788201231.768,SynthZone:0011,45,0.9,115.2,119.0,3.8
1788201232.03,SynthZone:0021,45,0.9,113.5,119.5,6.0
1788201232.032,SynthZone:0012,45,1.2,114.7,119.6,5.0
1788201272.431,SynthZone:0007,50,1.3,112.2,399.9,287.7
1788201272.844,SynthZone:0004,50,0.4,111.5,117.0,5.6
1788201272.938,SynthZone:0002,50,1.6,115.7,119.5,3.8
1788201273.364,SynthZone:0016,50,1.6,115.3,119.5,4.2
1788201273.378,SynthZone:0043,50,1.3,119.3,124.2,4.9
1788201273.458,SynthZone:0010,50,1.1,115.7,120.9,5.2
1788201274.128,SynthZone:0032,50,0.8,112.9,117.0,4.1
1788201274.173,SynthZone:0005,50,1.1,112.4,116.9,4.5
1788201274.585,SynthZone:0044,50,0.8,113.9,118.8,4.9
1788201274.77,SynthZone:0023,50,1.1,112.7,116.7,4.0
1788201274.928,SynthZone:0048,50,1.1,117.5,123.1,5.6
1788201275.037,SynthZone:0008,50,1.3,117.3,121.7,4.4
1788201275.049,SynthZone:0009,50,2.3,117.1,121.9,4.9
1788201275.052,SynthZone:0037,50,0.8,115.1,120.0,4.8
1788201275.269,SynthZone:0015,50,0.9,114.8,118.2,3.5
1788201275.624,SynthZone:0028,50,1.2,121.4,128.3,6.8
1788201275.716,SynthZone:0019,50,1.6,115.7,120.2,4.5
1788201275.739,SynthZone:0038,50,1.5,116.5,119.9,3.3
1788201275.981,SynthZone:0006,50,0.9,115.4,119.3,3.9
1788201276.298,SynthZone:0027,50,1.9,116.1,121.6,5.5
1788201276.377,SynthZone:0013,50,1.2,115.4,119.7,4.3
1788201276.408,SynthZone:0024,50,1.3,115.7,120.5,4.8
1788201276.847,SynthZone:0035,50,0.4,106.7,109.1,2.4
1788201277.101,SynthZone:0050,50,0.7,110.6,115.3,4.7
1788201277.172,SynthZone:0036,50,0.6,110.8,116.1,5.3
1788201277.225,SynthZone:0049,50,0.9,113.2,116.1,2.9
1788201277.376,SynthZone:0041,50,0.7,111.9,117.2,5.3
1788201277.574,SynthZone:0020,50,0.9,115.3,119.9,4.6
1788201277.6,SynthZone:0033,50,1.2,114.3,118.3,4.0
1788201277.808,SynthZone:0031,50,1.1,114.7,119.2,4.5
1788201277.994,SynthZone:0014,50,1.4,113.6,117.3,3.7
1788201278.149,SynthZone:0030,50,1.1,114.8,119.9,5.1
1788201278.168,SynthZone:0026,50,1.2,114.4,119.5,5.0
1788201278.675,SynthZone:0018,50,1.3,113.8,119.7,5.9
1788201279.328,SynthZone:0029,50,0.7,111.1,115.2,4.1
1788201279.36,SynthZone:0022,50,1.2,112.9,117.2,4.3
1788201279.387,SynthZone:0034,50,1.1,114.0,118.3,4.2
1788201279.555,SynthZone:0003,50,0.7,112.5,115.7,3.2
1788201279.639,SynthZone:0040,50,1.0,114.0,118.8,4.8
1788201279.681,SynthZone:0017,50,0.7,113.5,117.7,4.3
1788201279.772,SynthZone:0039,50,0.8,112.9,117.7,4.8
1788201280.495,SynthZone:0025,50,0.8,113.8,118.4,4.6
1788201280.884,SynthZone:0045,50,0.8,113.8,118.7,4.9
1788201281.003,SynthZone:0046,50,1.7,117.0,120.7,3.7
1788201281.328,SynthZone:0001,50,0.9,114.5,118.2,3.7
1788201281.377,SynthZone:0042,50,1.2,115.6,120.6,5.0
1788201281.41,SynthZone:0047,50,1.0,114.8,119.0,4.2
1788201281.761,SynthZone:0011,50,0.8,113.0,116.8,3.8
1788201282.026,SynthZone:0021,50,1.2,115.5,120.4,4.9
1788201282.038,SynthZone:0012,50,1.1,118.0,121.8,3.8
1788201323.089,SynthZone:0004,55,1.1,114.6,353.7,239.1
1788201323.089,SynthZone:0002,55,1.6,115.1,273.3,158.2
1788201323.09,SynthZone:0007,55,1.1,115.3,1053.1,937.8
1788201323.363,SynthZone:0016,55,1.2,117.2,121.1,3.9
1788201323.376,SynthZone:0043,55,1.7,118.6,122.9,4.3
1788201323.453,SynthZone:0010,55,1.5,115.7,119.6,4.0
1788201324.134,SynthZone:0032,55,2.9,116.4,120.0,3.6
1788201324.176,SynthZone:0005,55,0.9,115.0,119.1,4.2
1788201324.582,SynthZone:0044,55,1.0,117.0,121.4,4.3
1788201324.774,SynthZone:0023,55,1.5,115.1,120.1,5.0
1788201324.928,SynthZone:0048,55,1.9,119.5,122.4,2.9
1788201324.937,SynthZone:0008,55,3.3,16.7,19.0,2.3
1788201325.034,SynthZone:0009,55,0.8,111.8,117.2,5.4
1788201325.046,SynthZone:0037,55,0.5,113.6,117.7,4.1
1788201325.274,SynthZone:0015,55,1.1,113.7,123.7,10.0
1788201325.621,SynthZone:0028,55,1.2,120.9,126.1,5.2
1788201325.715,SynthZone:0019,55,1.2,114.0,118.2,4.3
1788201325.748,SynthZone:0038,55,1.4,115.4,120.6,5.2
1788201325.984,SynthZone:0006,55,1.4,114.5,118.3,3.8
1788201326.297,SynthZone:0027,55,1.1,116.0,122.3,6.3
1788201326.383,SynthZone:0013,55,0.9,112.0,117.1,5.1
1788201326.404,SynthZone:0024,55,1.5,114.6,119.0,4.4
1788201326.851,SynthZone:0035,55,1.1,114.1,118.7,4.6
1788201327.102,SynthZone:0050,55,1.4,112.7,117.4,4.7
1788201327.175,SynthZone:0036,55,1.2,113.9,116.4,2.5
1788201327.218,SynthZone:0049,55,0.8,111.2,113.4,2.2
1788201327.375,SynthZone:0041,55,0.6,113.6,119.2,5.6
1788201327.576,SynthZone:0020,55,0.8,113.8,118.3,4.5
1788201327.593,SynthZone:0033,55,1.0,114.3,119.4,5.0
1788201327.798,SynthZone:0031,55,1.0,114.2,117.5,3.3
1788201327.999,SynthZone:0014,55,1.4,116.3,120.8,4.5
1788201328.149,SynthZone:0030,55,1.3,114.9,119.4,4.5
1788201328.171,SynthZone:0026,55,1.0,115.7,120.2,4.5
1788201328.673,SynthZone:0018,55,0.8,114.6,121.5,6.9
1788201329.33,SynthZone:0029,55,1.3,113.2,115.8,2.6
1788201329.361,SynthZone:0022,55,0.7,110.7,115.8,5.1
1788201329.393,SynthZone:0034,55,0.5,112.5,117.9,5.5
1788201329.557,SynthZone:0003,55,1.2,112.5,119.5,7.1
1788201329.628,SynthZone:0040,55,0.6,107.4,109.6,2.2
1788201329.675,SynthZone:0017,55,0.4,106.8,108.7,1.9
1788201329.758,SynthZone:0039,55,0.6,106.7,108.5,1.8
1788201330.494,SynthZone:0025,55,0.6,110.7,114.9,4.3
1788201330.888,SynthZone:0045,55,1.1,114.8,120.0,5.3
1788201331.011,SynthZone:0046,55,1.0,116.2,121.2,5.0
1788201331.317,SynthZone:0001,55,1.3,111.5,113.8,2.4
1788201331.378,SynthZone:0042,55,1.0,114.6,118.6,3.9
1788201331.409,SynthZone:0047,55,0.8,110.5,114.0,3.5
1788201331.769,SynthZone:0011,55,1.0,114.7,119.4,4.7
1788201332.026,SynthZone:0021,55,1.0,115.0,119.2,4.3
1788201332.04,SynthZone:0012,55,1.0,118.7,123.2,4.5
1788201372.703,SynthZone:0007,60,1.0,114.8,668.4,553.6
1788201372.851,SynthZone:0004,60,0.7,112.2,116.6,4.4
1788201372.929,SynthZone:0002,60,1.4,113.3,116.0,2.7
1788201373.356,SynthZone:0016,60,0.5,106.9,109.1,2.3
1788201373.367,SynthZone:0043,60,0.5,107.4,109.5,2.1
1788201373.452,SynthZone:0010,60,0.5,110.5,114.2,3.7
1788201374.125,SynthZone:0032,60,0.9,114.1,118.1,4.0
1788201374.175,SynthZone:0005,60,1.2,113.1,117.5,4.4
1788201374.575,SynthZone:0044,60,0.7,110.0,114.3,4.3
1788201374.771,SynthZone:0023,60,1.2,114.7,117.6,2.9
1788201374.934,SynthZone:0048,60,1.1,117.7,129.0,11.3
1788201375.035,SynthZone:0009,60,2.1,116.1,118.6,2.5
1788201375.043,SynthZone:0008,60,4.0,121.2,125.1,3.9
1788201375.278,SynthZone:0015,60,0.9,113.3,117.9,4.6
1788201375.615,SynthZone:0028,60,1.1,116.3,120.9,4.6
1788201375.716,SynthZone:0019,60,0.8,115.0,118.9,4.0
1788201375.744,SynthZone:0038,60,1.0,113.1,118.4,5.3
1788201375.984,SynthZone:0006,60,0.8,114.3,121.6,7.3
1788201376.293,SynthZone:0027,60,0.8,111.2,114.0,2.8
1788201376.385,SynthZone:0013,60,1.1,114.3,118.7,4.4
1788201376.409,SynthZone:0024,60,2.3,112.5,117.6,5.1
1788201376.856,SynthZone:0035,60,0.8,112.7,117.0,4.3
1788201377.11,SynthZone:0050,60,1.4,114.1,120.3,6.2
1788201377.175,SynthZone:0036,60,1.2,112.0,114.1,2.2
1788201377.226,SynthZone:0049,60,1.0,115.5,120.1,4.6
1788201377.381,SynthZone:0041,60,1.9,116.4,121.4,5.0
1788201377.567,SynthZone:0020,60,0.4,107.6,110.1,2.5
1788201377.591,SynthZone:0033,60,0.5,106.6,108.7,2.1
1788201377.795,SynthZone:0031,60,0.5,108.1,111.1,3.0
1788201377.994,SynthZone:0014,60,1.4,112.9,117.6,4.7
1788201378.149,SynthZone:0030,60,1.2,114.7,119.9,5.3
1788201378.169,SynthZone:0026,60,1.3,115.6,120.7,5.1
1788201378.677,SynthZone:0018,60,1.2,116.4,120.8,4.4
1788201379.326,SynthZone:0029,60,0.9,114.3,118.5,4.1
1788201379.36,SynthZone:0022,60,0.5,109.6,114.1,4.5
1788201379.387,SynthZone:0034,60,0.9,114.3,118.5,4.2
1788201379.557,SynthZone:0003,60,1.1,113.7,118.0,4.3
1788201379.643,SynthZone:0040,60,1.2,116.0,119.4,3.4
1788201379.682,SynthZone:0017,60,1.0,116.5,121.5,5.0
1788201379.776,SynthZone:0039,60,1.2,115.0,119.6,4.5
1788201380.5,SynthZone:0025,60,1.0,111.8,114.0,2.2
1788201380.884,SynthZone:0045,60,1.1,113.9,119.1,5.2
1788201381.005,SynthZone:0046,60,0.8,114.7,119.2,4.5
1788201381.324,SynthZone:0001,60,0.5,110.4,114.9,4.5
1788201381.373,SynthZone:0042,60,1.0,115.8,120.5,4.7
1788201381.416,SynthZone:0047,60,2.7,115.8,119.9,4.1
1788201381.768,SynthZone:0011,60,0.8,116.6,120.8,4.2
1788201382.032,SynthZone:0012,60,1.0,114.6,122.0,7.4
1788201382.034,SynthZone:0021,60,1.6,114.7,120.2,5.5
1788201436.858,SynthZone:0037,60,0.9,114.2,61928.3,61814.2
